"revision_date_completed","fillerblankdate","Account","Edge","StoneThickness","StoneColor","StoneType","Areas","JobName","RevisionReason","FabID","FabType","JobNumber","NumPieces","DraftNotes","DraftCompleted","creation_date","TotalSqft","SalesPerson","Revisor","FileData","RevisionType"
"3/15/2025 3:56:07 PM","","Alex Cahue Construction","1/4","4","NORWEIGAN ROSE","MS","SHOWER NICHE SURROUND","5605 Lakeview Drive","customer changing edge profile to flat - please revise to flat edge","13415","2","20361","5","","-1","1/27/2025 4:44:27 PM","2.2","9","6","","1"
"3/15/2025 3:56:07 PM","","Vick Homes","FLAT HONED","5","BLACK HONED","SOAPSTONE","KITCHEN, LAUNDRY, PANTRY","3102 Fleece Flower Cv","Customer would like to add a left side splash in the laundry.","12820","1","20198","17","","-1","1/29/2025 8:54:36 AM","113.2","7","6","","1"
"3/15/2025 3:56:07 PM","","Austin Turnkey Services, Inc.","6CM BUTT JOINTED EDGE (BEVEL OVER FLAT)","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, KITCHEN ISLAND","3148 ABOVE STRATFORD PL","Add air switch hole (see faucet info in MW). Add bevel edge at sink cutouts. Builder wants to confirm there is enough room for the lams to be 2 1/4"" deep (he thinks that will make the overhang way too large).","13301","1","20297","5","","-1","1/29/2025 9:07:59 AM","117.7","7","6","","1"
"3/15/2025 3:56:07 PM","","FSB Custom Homes, LLC","3CM MITERED","6","HAMPTON WHITE HONED","MS","B3 TUBDECK/SHOWERNICHE, B4 TUBDECK/SHOWERNICHE, THRESHOL, B5 TUBDECK/SHOWERNICHE","3703 MEADOWBANK DR","The tub lamination pieces are not on the DXF/slabsmith layout.","13252","1","20186","25","","-1","1/29/2025 2:13:07 PM","91.5","7","6","","3"
"3/15/2025 3:56:07 PM","","FSB Custom Homes, LLC","3CM MITERED","6","HAMPTON WHITE HONED","MS","B3 TUBDECK/SHOWERNICHE, B4 TUBDECK/SHOWERNICHE, THRESHOL, B5 TUBDECK/SHOWERNICHE","3703 MEADOWBANK DR","Please add Bath 3 threshold and Bath 5 threshold to drawing. Templated but not on original fab form.","13252","1","20186","28","","-1","1/30/2025 3:15:55 PM","96","7","6","","2"
"3/15/2025 3:56:07 PM","","Ignite Outdoor Kitchens","1 13/16","3","MICRON","DEKTON","OUTDOOR KITCHEN","4900 Old Bee Cave Rd","Vent testing piece needed and then needs to be added accordingly","13227","1","20314","","","-1","1/30/2025 4:42:48 PM","98","5","15","","1"
"3/15/2025 3:56:07 PM","","Classic Constructors","FLAT HONED","5","WINTERBOURNE MATTE","CAMBRIA","PREP KITCHEN, PANTRY, PRIMARY BATH MAIN VANITY, PRIMARY BATH HER VANITY","5123 Indigo Spires Way","3. PRIMARY BATH HER VANITY (RE TEMPLATE): 6.5 SQFTA. CAD:1. THIS PIECE WAS TEMPLATED AND A NEW FILE WAS UPLOADED TO MW","12149","1","19932","18","","-1","1/31/2025 9:36:07 AM","178","7","6","","1"
"3/15/2025 3:56:07 PM","","Classic Constructors","FLAT POLISH","5","TAJ MAHAL","QZ","BAR COUNTERTOPS","5123 Indigo Spires Way","The countertops need to be laid out with the backsplash that has already been installed to ensure a good vein match.","13334","1","19932","2","Countertops added to backsplash Slabsmith layout.","-1","2/3/2025 8:48:21 AM","25","7","15","","3"
"3/15/2025 3:56:07 PM","","Waller Building Company, LLC","FLAT","4","CALACATTA VAGLI TO BE HONED","MS","KITCHEN PERI COUNTER SPLASH,KITCHEN ISLAND,POOL BATH VANITY SHOWER SHELF MOCK UP","4605 STRASS DR","please revise slabsmith to customer's comments in the attached.","13376","2","20197","","","-1","2/3/2025 11:22:16 AM","100","9","6","/Vagli Slabs - ELL Comments.pdf","1"
"3/15/2025 3:56:07 PM","","VICK HOMES","FLAT POLISH","5","CRYSTAL ACQUA","QZ","PRIMARY BATH VANITY/MIRROR FRAME, TUB BACKSPLASH","3102 Fleece Flower Cv","Please lay out the tub backsplash pieces with the tub deck (already cut and installed)","12911","1","20198","9","","-1","2/3/2025 11:43:23 AM","51.2","7","15","",""
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","4","Acquamare","QZ","ACQUAMARE ITEMS","2025 Showroom Items","Please add the cutouts on the board (1 of 7 - I'll upload an example) and a note for the shop to glue the hardware to the bottom of the lazy susans (5-7 of 7)","13439","2","20337","7","","-1","2/4/2025 10:43:45 AM","11.6","7","6","/19770 - AMAZONITE CRISTALLO ITEMS-SCT APPROVED.pdf","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","4","CALACATTA GOLD BORGHINI","MS","CALACATTA GOLD BORGHINI ITEMS","2025 Showroom Items","Please add the cutouts on the board (1-4 of 7 - I'll upload an example)","13445","2","20337","7","","-1","2/4/2025 10:44:40 AM","11.3","7","6","/19770 - AMAZONITE CRISTALLO ITEMS-SCT APPROVED_1.pdf","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","4","CALACATTA MONET","MS","CALACATTA MONET ITEMS","2025 SHOWROOM ITEMS","Please add a note for the shop to glue the hardware to the bottom of the lazy susans (1-2 of 2)","13446","2","20337","2","","-1","2/4/2025 10:45:16 AM","3.6","7","6","","5"
"3/15/2025 3:56:07 PM","","ALPHA GRANITE SHOWROOM","FLAT POLISH","4","CALACATTA VAGLI","MS","CALACATTA VAGLI ITEMS","2025 SHOWROOM ITEMS","Please add the cutouts on the board (1-2 of 2 - I'll upload an example)","13447","2","20337","2","","-1","2/4/2025 10:45:54 AM","2.4","7","6","/19770 - AMAZONITE CRISTALLO ITEMS-SCT APPROVED_2.pdf","5"
"5/19/2026 9:47:58 AM","","Stewart and Company","FLAT HONED","5","RHINO WHITE HONED","MS","KITCHEN COUNTERTOPS, FHBS, CEILING.","2700 Island Ledge Cv","Revise per attachment","15093","1","20585","12","WEDNESDAY","-1","5/14/2026 7:16:12 AM","135.5","7","15","/20585 - KITCHEN COUNTERTOPS, FHBS, CEILING-1 - REDLINES.pdf","1"
"5/20/2026 9:52:14 AM","","J9 Homes","FLAT","5","Calacatta Cremo","MS","KITCHEN PERIMETER W/ 5","4205 Bennedict Lane","please revise to add shelf- look at template dimensions from template on 4/29","15276","1","20943","4","","-1","5/14/2026 9:09:17 AM","65.6","9","15","","2"
"5/20/2026 9:09:38 AM","","J9 Homes","FLAT","5","BIANCO CARRARA ** AG TO HONE **","MS","GIRLS BATH SHOWER ACCESSORIES","4205 Bennedict Lane","please add the primary shower niche to this shop drawing and remove from slabsmith layout for calcatta cremo","15274","1","20943","","","-1","5/14/2026 9:13:59 AM","11.05","9","15","","1"
"5/19/2026 1:43:32 PM","","","","","","","","","please add a joint centered on the sink and faucet holes. please ensure there is a note to drill holes on site- these are NOT to be drilled in the shop! please upload and copy slabsmith","14897","1","20799","2","","-1","5/14/2026 9:16:49 AM","22.8","","15","/20799.jpg","2"
"6/19/2026 4:02:32 PM","","J9 Homes","FLAT","5","CALACATTA CREMO","MS","PRIMARY BATH VANITY","4205 Bennedict Lane","please cross reference template file from Gabe's template 4/30","15280","1","20943","5","NOT ON HOLD -- SEE EMAILS. REQUESTED ON 5/20- MB ON HOLD - NOT TEMPLATE FILES","-1","5/14/2026 9:21:13 AM","29.2","9","15","","1"
"5/20/2026 10:27:54 AM","","Tatanka Group","FLAT","5","BLACK PEARL, LEATHERED FINISH","GS","WET BAR,LAUNDRY,MASTER,POWDER, SCULLERY","6610 FM 1120","Scullery sink and faucet look off- is this correct? Laundry- Add 2"" backsplash and sidesplash on both sides remove scribing details at laundry.","15362","1","20982","25","","-1","5/14/2026 10:45:30 AM","113","6","15","","1"
"5/20/2026 10:04:09 AM","","Lindsay Grant","WATERFALL","5","WHITE EVE","QZ","KITCHEN PERIMETER, KITCHEN ISLAND","Grant-2101 Antone Street","please move air switch to be in line with the left corner of the sink like the attached photo","14820","1","20950","4","TUESDAY","-1","5/14/2026 10:59:28 AM","70.7","9","","/20950.jpg","1"
"5/19/2026 11:59:37 AM","","Texas Construction Company","SMALL OGEE HONED","4","CALACATTA VIOLA ANTICO HONED","MS","PRIMARY TUB DECK","2308 Townes Lane","1/4"" overhang on the front of the tub and a 1/8"" overhang on the right edge (shower side)","15307","1","20782","1","","-1","5/14/2026 11:08:31 AM","30.2","7","15","","1"
"6/19/2026 8:50:54 AM","","Stewart and Company","OGEE HONED","5","CALACATTA GOLD HONED","MS","PRIMARY SHOWER NICHE","2700 Island Ledge Cv","Edge should be ogee, not small ogee","15252","1","20585","","","-1","6/15/2026 8:08:46 AM","1","7","6","","3"
"6/15/2026 3:20:28 PM","","Meridian Custom Homes","FLAT HONED","4","SARDINIA HONED","MS","KITCHEN SINK ISLAND, KITCHEN PERIMETER, FHBSP","3504 BARTON POINT DRIVE","Multiple issues with slabsmith layout see email sent 6/15","15454","1","21010","7","","-1","6/15/2026 2:55:45 PM","99.61","5","12","","3"
"6/23/2026 11:48:55 AM","","Jauregui Architect Builders","2","4","FANTASY MACAUBAS","QZ","OFFICE, HALL 2 BREAKFAST BAR","266 Club Ranch Ct - Fantasy Macaubas - Office, Hall 2 Breakfast Bar","Change the joint location between pieces 2 and 4 to be lined up with the joint between pieces 3 and 5. See Katy with questions.","14839","1","20971","","CAN JOINTS BE CENTERED OVER THE KNEE SPACES?","-1","6/16/2026 11:46:43 AM","89.5","7","15","","1"
"6/19/2026 6:01:52 AM","","Maddie Sanders","FLAT","5","SARATOGA SILVER","GS","KITCHEN PERIMETER   ISLAND","612 Arrowood Place","customer added air switch- place 8"" to the left of the faucet (Insinkerator Sinktop Switch (STS-00SN))","15493","1","21020","4","","-1","6/17/2026 3:17:27 PM","58.4","9","12","","1"
"6/22/2026 3:33:31 PM","","Kellett Norris Custom Contracting","FLAT","4","VIVID WHITE","CS","VANITY, KITCHEN ISLAND, KITCHEN PERIMETER","5005 Shoalwood Avenue","From outside edge on overhang side the pop ups will be 14.5 inches in and 3.5 inches over to the center and vanity splash is 6"" tall with 3"" scallop corners","15297","8","20946","6","","-1","6/17/2026 4:19:32 PM","59.8","5","6","","1"
"6/19/2026 6:33:35 AM","","Meridian Custom Homes","FLAT HONED","5","CREMA MARFIL HONED","MS","GIRLS BATH","3504 BARTON POINT DRIVE","4 inch splashes on back and right side was not on template but needed ALSO center sink in whole vanity which can be done according to photo of the cabinet","15452","1","21010","1","","-1","6/17/2026 4:31:57 PM","7.4","5","12","","4"
"6/19/2026 6:16:40 AM","","Meridian Custom Homes","FLAT HONED","5","NEGRESCO HONED","GS","GAMEROOM","3504 BARTON POINT DRIVE","Rotate sink 90 degrees and change to single hole faucet","15453","1","21010","1","","-1","6/17/2026 4:33:46 PM","9.9","5","12","","2"
"7/2/2026 12:55:40 PM","","Jauregui Architect Builders","FLAT HONED","5","EMERALD LUNDHS LEATHERED","GS","GREAT ROOM FIREPLACE HEARTH","266 Club Ranch Ct - Lavezzi - Great Room Fireplace","Remove the joint from where it is and add 2 joints, one at each end of the firebox opening","15146","1","20972","8","","-1","6/30/2026 1:53:35 PM","29","7","6","","1"
"7/8/2026 9:35:01 AM","","Townline Development","N/A","6","STEEL","STEEL","METAL WORK FOR KITCHEN BACKSPLASH SHELF","3813 Avenue H","see email sent on morning of 7/2","14459","2","20305","2","","-1","7/2/2026 9:34:16 AM","1","9","6","","1"
"7/6/2026 3:07:04 PM","","Stewart and Company","","","","","BATH 3 (PIPPA LOU","2700 Island Ledge Cv","Niche should overhang tile by 1/8"", not 1/4""","15089","1","20585","","","-1","7/2/2026 2:35:46 PM","1","","15","","1"
"7/6/2026 3:40:31 PM","","Muncie Construction","FLAT","5","REGAL ARABESCATO GOLD","STRATUS QUARTZ","KITCHEN/FHBS/ISLAND/POWDER/GUEST/PRIMARY","1415 Hwy 39 - Main House (2026)","please see spec sheet-downdraft is in the center of range not behind. remove shaving bsp to 2cm andleave as 3cm-it should fit.","15506","1","21019","","","-1","7/6/2026 8:26:53 AM","159.45","6","15","/downdraft jennair cooktop .png","2"
"7/6/2026 4:48:41 PM","","Ignite Outdoor Kitchens","FLAT","5","BLACK PEARL","GS","OUTDOOR KITCHEN","801 Cedar Park Drive","see attachment bc notches etc are wrong","15580","1","21038","11","","-1","7/6/2026 8:42:58 AM","32.8","5","15","/email for corrections.png","3"
"7/10/2026 11:27:24 AM","","DiSimone, Tony","DOUBLE QUARTER ROUND","5","SANDALUS LEATHERED","QZ","WINE ROOM, GAMEROOM BAR","DiSimone -24422 W Hwy 71","see file for outdoor bar area changes","14795","1","20784","12","","-1","7/9/2026 9:51:36 AM","125.2","5","6","/Outdoor Bar changes.png","1"
"7/13/2026 8:35:42 AM","","Jauregui Architect Builders","2","4","FANTASY MACAUBAS","QZ","OFFICE, HALL 2 BREAKFAST BAR","266 Club Ranch Ct - Fantasy Macaubas - Office, Hall 2 Breakfast Bar","Customer wants to change joint locations to maximize the length of the slab. Please revise the drawing and DXF (see attached) and I will work on the slabsmith layout.","14839","1","20971","","🤚 - SENT CLARIFICATION EMAIL TO CUSTOMER","-1","7/9/2026 10:51:06 AM","89.5","7","6","/office joints.png","1"
"7/13/2026 8:57:25 AM","","Muskin Company, The","FLAT HONED","5","FRESH CONCRETE","CS","LAUNDRY CT, MUD CT, GUEST BATH VANITY, PRIMARY VANITY AND SPLASH","6604 Mesa Drive","Guest vanity is missing from drawing but is on template file on pg 14","15562","1","21006","","also, they want the MUD room to get added to the Kitchen etd drawing. I've done a new SS layout theyve approved so when adding to layout use TR version to modify.  Primary Vanity splash needs to be 2cm","-1","7/9/2026 2:29:30 PM","41.6","5","6","","1"
"8/26/2026 2:26:48 PM","","Pinnacle Modern","MITER","3","BASALT GREY","NEOLITH","GUEST 1, HYDRATION CENTER","1306 Rockcliff Road","Length for the bench is 40"" (Per builder. Please add a note). Niche has to be assembled on site (length will have to be modified). Please remove the note that says to be built in the shop.","15639","7","21027","10","","-1","8/25/2026 2:10:36 PM","37","15","6","","1"
"8/26/2026 1:55:39 PM","","Pinnacle Modern","MITER","5","TAHITI","QZ","PRIMARY VANITY, W.C. NICHE | GUEST 3 VANITY, BENCH, NICHE","1306 Rockcliff Road","Missing WC Niche","15544","7","21027","15","","-1","8/25/2026 2:56:45 PM","56.3","15","6","","1"
"8/26/2026 2:20:09 PM","","Pinnacle Modern","MITER","3","STRATA ARGENTUM","NEOLITH","FAMILY ROOM TV BENCH","1306 Rockcliff Road","Length and height are approved. Please adjust the top width to match the 14 5/8” rough framing (see photos). Gabe does not need to remeasure; I verified this across the entire bench. Once revised, we will approve the drawings.","15535","7","21027","5","","-1","8/25/2026 3:42:17 PM","32.5","15","6","","1"
"8/28/2026 9:48:30 AM","","Pinnacle Modern","MITER","5","TAHITI","QZ","PRIMARY VANITY, W.C. NICHE | GUEST 3 VANITY, BENCH, NICHE","1306 Rockcliff Road","Please change Bath 3 vanity set back from 5 1/4"" to 4""","15544","7","21027","15","","-1","8/26/2026 3:28:43 PM","56.3","15","6","","1"
"8/27/2026 4:38:49 PM","","Pinnacle Modern","MITER","3","BASALT GREY","NEOLITH","GUEST 1, HYDRATION CENTER","1306 Rockcliff Road","The note still says that the niche is to be glued in the shop. Niche needs to be assembled on site since the length will have to be adjusted.","15639","7","21027","10","ALSO ADD CAPS TO ENDS OF TOP & BOTTOM PIECES AT OVERHANG PAST WALL","-1","8/26/2026 3:31:48 PM","37","15","6","","3"
"8/31/2026 11:49:43 AM","","Warriner Construction, LLC","FLAT","5","MIAMI WHITE","SS","KITCHEN PERIMETER, ISLAND, PANTRY, COAT CLOSET, FITNESS/CABANA BATH","1415 W. 10th St. (2025)","See MW for new cooktop model number and it is flushmout","15047","1","20638","22","","-1","8/27/2026 10:05:28 AM","212","5","6","","1"
"9/1/2026 12:12:47 PM","","RisherMartin","","","REGAL D","STRATUS QUARTZ","SANDY BATH (BATH 3) SHOWER BENCH AND NICHE","5010 Amarra Drive","change niche per attached  file","15637","1","20592","7","","-1","8/27/2026 4:24:09 PM","20.9","","6","/20592 - SANDY BATH (BATH 3) SHOWER BENCH AND NICHE - RM Comments.pdf","1"
"3/15/2025 3:56:07 PM","","Fletco Construction","","","","","MEN","201 Fort McKavitt St - Mason Courthouse","notes on block drawing regarding trash hole needs to be removed. trash hole information is in MW under the sink info- please edit drawingto reflect 5"" polished trash hole thanks","12754","1","20192","6","","-1","11/12/2024 3:25:50 PM","39.7","","6","","5"
"3/15/2025 3:56:07 PM","","FIA Homes","MITER","5","LEATHERED RIVER BLUE","MS","PRIMARY BATH","7001 Oak Shores","From BrunoOscar wants the channel for the shower bench to be opened (under it) 4” from the front edge all across the piece (left to right)we have a sample of the light strip","12815","1","20112","8","","-1","11/13/2024 9:11:06 AM","57.7","5","6","","1"
"3/15/2025 3:56:07 PM","","FIA Homes","FLAT HONED","4","RUGGED CONCRETE","CS","CUSTOMER FAB ONLY CASITA BATH SHELF","2112 PARAMOUNT","Please create a dxf for this one. I will put on the same layout as the Family Room Cap","12961","2","20173","1","DXF CREATED :)","-1","11/13/2024 10:24:20 AM","0.2","5","6","","5"
"3/15/2025 3:56:07 PM","","SAGIV","","","","","","","Please add a seam in the middle of 1B of 7 and 2B of 7. I had to add dynamic seams in the slabsmith to get it to fit","12918","1","20224","7","","-1","11/13/2024 11:22:15 AM","71.8","","6","","5"
"8/27/2025 10:49:41 AM","","Sebastian Construction Group","MITER","5","wakanda","QZ","KITCHEN ISLAND: PRIMARY STN-12A","3005 WESTLAKE DR","see email","14017","1","20432","19","","-1","8/22/2025 3:56:32 PM","120.3","9","15","","1"
"9/9/2025 9:56:07 AM","","Rauser Construction","FLAT HONED","4","HONED VIOLEG 1974","TERRAZZO","BATH 1 VANITY","3805 Balcones Drive","Change per attached file","14208","1","20455","1","","-1","8/25/2025 10:30:07 AM","6.5","5","6","/Bath 1 vanity changes.png","1"
"9/9/2025 9:56:16 AM","","Rauser Construction","FLAT HONED","4","HONED BOT 15 1974","TERRAZZO","BATH 2 VANITY","3805 Balcones Drive","change per attached file","14218","1","20455","1","","-1","8/25/2025 10:31:21 AM","13.3","5","6","/Bath 2 vanity changes.png","1"
"9/11/2025 2:31:43 PM","","Rauser Construction","MITER","4","CALACATTA MONET HONED","MS","POWDER, OFFICE BATH","3805 Balcones Drive","Change both per attached file","14207","1","20455","12","🔥🔥🔥 see email off hold. - HOLD 8/26 - CLARIFICATION REQUESTED, UNSURE OF WHAT AN ASYMMETRICAL OGEE IS.","-1","8/25/2025 10:35:40 AM","38.5","5","6","/Powder & Office changes.pdf","1"
"8/26/2025 4:55:35 PM","","Lakeline Homes","FLAT POLISH","5","LUX AURUM","PENTAL QUARTZ","KITCHEN","4126 Sequoia Trail","Revise layout so island ONLY is on l-shape","14291","1","20641","3","","-1","8/25/2025 12:31:26 PM","42.8","5","6","","3"
"8/26/2025 4:10:55 PM","","FSB Custom Homes, LLC","SMALL OGEE","5","CALACATTA GOLD HONED","MS","MUDROOM","3602 Murillo Circle","The installer will need to modify 2 areas of the countertop after install in order for the builder to mortise in 2 strike plates. Please add an install note for this.","12475","1","19918","4","","-1","8/25/2025 1:05:55 PM","26","7","6","","1"
"8/26/2025 4:03:12 PM","","FSB Custom Homes, LLC","FLAT HONED","5","CALACATTA GOLD HONED","MS","KITCHEN ISLAND, REMAINDER OF KITCHEN PERIMETER","3602 Murillo Circle","Please answer questions per attached document.","11903","1","19918","2","","-1","8/25/2025 1:20:01 PM","79.2","7","6","/19918 - KITCHEN ISLAND-BLOCK - FSB Rev. 1 - 8.25.25.pdf","3"
"8/26/2025 4:13:53 PM","","FSB Custom Homes, LLC","FLAT HONED","5","PLATINUM LEATHERED","QZ","BAR","3602 Murillo Circle","Please answer questions/revise per uploaded doc.","12673","1","19918","","no doc uploaded, marked complete so could be resubmitted with all necessary info.","-1","8/25/2025 1:27:17 PM","24.5","7","6","","1"
"8/27/2025 10:38:05 AM","","Vitek McIver Homes","1 3/4","4","CALACATTA LASA HONED","MS","PRIMARY BATH VANITY","345 PECAN GROVE DRIVE","333101 has already been cut. Please use 334284.","14105","1","20408","1","","-1","8/25/2025 2:49:24 PM","19.5","7","6","","3"
"8/29/2025 12:01:44 PM","","Vitek McIver Homes","1 3/4","4","CALACATTA CIOLA VAGLI HONED","MS","KITCHEN, DROP STATION","345 Pecan Grove Drive","Drop Station is being templated on 8/27. Please add to drawing and SS layout. Also, please move kitchen island to 333106 so veining on perimeter countertops and backsplash flow in same direction.","14102","1","20408","9","","-1","8/26/2025 4:47:15 PM","110.4","7","15","","3"
